Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_prot,DSS3_ac_v_DSS3_late_FOLD_CHANGE_prot,DSS3_ac_v_DSS3_early_FOLD_CHANGE_prot,DSS3_glc_v_DSS3_late_FOLD_CHANGE_prot,DSS3_glc_v_DSS3_early_FOLD_CHANGE_prot,DSS3_late_v_DSS3_early_FOLD_CHANGE_prot,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
669,895,0.0001803872,2.80874466666666e-05,0.000362779,0.000343404,2.52733428004683,-1.73696739366383,-1.48932934790231,-4.26430167371067,-4.01666362794915,0.247638045761521,0.0819458712958024,0.0077038231229848,False,,,,,,,SPO0895,K04080,,"Small heat shock protein IbpA, HSP20 family (IbpA) (PDB:1GME)",1,SPO_RS04510,0.0,
670,1033,0.00083981,0.000320139,0.000525274333333333,0.000682542,1.49241126176463,0.77172453031366,0.278302804313575,-0.720686731450978,-1.21410845745106,-0.493421726000084,0.0825375185707846,0.0077153385536619,False,,,,,,,SPO1034,,,,1,SPO_RS05205,0.0,
671,516,0.000145652,0.000695878,0.0001930085,0.000118192999999999,-1.92505149794495,-0.23593738010039,0.439931945953956,1.68911411784456,2.3649834438989,0.675869326054346,0.0827534340423045,0.00772685398433901,False,,,,,,,SPO0514,K04771,,"Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain (DegQ) (PDB:2HGA) (PUBMED:29686141)",1,SPO_RS02595,0.0,
672,3830,0.0005607405,0.000769760333333333,0.000418146666666666,0.000558428,-0.454485152871473,0.422692286968446,0.0843235791922616,0.87717743983992,0.538808732063735,-0.338368707776185,0.0833721705361551,0.00773836941501612,False,,,,,,,SPO3828,K00322,,Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG),1,SPO_RS19425,1.0,PYRNUTRANSHYDROGEN-RXN
673,3756,7.09744e-05,0.000110290733333333,6.4381e-05,3.72325e-05,-0.639405959979242,0.430728176093033,0.90688937288453,1.07013413607227,1.54629533286377,0.476161196791496,0.0838175235904762,0.00774988484569322,False,,,,,,,SPO3754,K24419,,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW),1,SPO_RS19055,0.0,
674,801,0.015195918,0.0537462273333333,0.0196110006666666,0.014782229,-1.59548353050082,-0.242380910371228,0.0382975142572998,1.3531026201296,1.63378104475812,0.280678424628528,0.0838771497393061,0.00776140027637033,False,,,,,,,SPO0802,K02945,,Ribosomal protein S1 (RpsA) (PDB:4NNH),1,SPO_RS04045,0.0,
675,2246,0.003170031,0.013017491,0.00496062266666666,0.00319705066666666,-1.92239296162749,-0.71622242065415,0.0279594851999682,1.20617054097334,1.95035244682746,0.744181905854119,0.0843953056633885,0.00777291570704744,False,,,,,,,SPO2242,K00627,"Pyruvate oxidation, pyruvate => acetyl-CoA","Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component (AceF) (PDB:1B5S)",1,SPO_RS11365,2.0,"RXN0-1133, DIHYDLIPACETRANS-RXN"
676,2755,0.0004799135,0.00117802433333333,0.000788311,0.000499044,-1.21565343307861,-0.673885667364917,-0.0293554524579633,0.541767765713695,1.18629798062064,0.644530214906954,0.0844056160379697,0.00778443113772455,False,,,,,,,SPO2760,K12574,,mRNA degradation ribonuclease J1/J2 (RnjA) (PDB:3T3N),1,SPO_RS14020,0.0,
677,885,2.20731e-05,0.000125859833333333,2.648773e-05,2.648773e-05,-2.36200730387664,0.0370093935188808,0.0370093935188808,2.39901669739552,2.39901669739552,0.0,0.0850311110171264,0.00779594656840165,False,,,,,,,SPO0885,K01055,"Catechol ortho-cleavage, catechol => 3-oxoadipate","2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)",1,SPO_RS04460,0.0,
678,1914,1.5087315e-05,9.89054333333333e-05,9.806765e-06,3.39465e-05,-2.9295018646712,0.415036503205954,-1.16992639594419,3.34453836787716,1.75957546872701,-1.58496289915014,0.085630540447407,0.00780746199907876,False,,,,,,,SPO1913,K17486,,Glycine cleavage system protein T (aminomethyltransferase) (GcvT) (PDB:2GAH) (PUBMED:25433025;25505271),1,SPO_RS09710,1.0,RXN-9736
679,1441,9.87288e-05,3.99403e-05,0.001178575,5.2449675e-05,1.30562582283271,-3.51119081329356,1.99999999999999,-4.81681663612628,0.694374177167281,5.51119081329356,0.0862325497752948,0.00781897742975587,False,,,,,,,SPO1438,,,,1,SPO_RS07330,0.0,
680,3019,0.0024564985,0.00861013333333333,0.003474723,0.00309137466666666,-1.6167040422679,-0.454843120938186,-0.32732661631682,1.16186092132972,1.28937742595108,0.127516504621365,0.0862718360836993,0.00783049286043298,False,,,,,,,SPO3022,K01873,,Valyl-tRNA synthetase (ValS) (PDB:1GAX),1,SPO_RS15320,1.0,VALINE--TRNA-LIGASE-RXN
681,642,0.0002552275,0.00100573766666666,0.000348517333333333,0.000471144,-1.77915315887548,-0.440714148272693,-0.894672340970133,1.33843901060279,0.884480817905355,-0.45395819269744,0.0864240748931347,0.00784200829111008,False,,,,,,,SPO0643,,,"Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family (PdxI) (PDB:1LQA) (PUBMED:32253339)",1,SPO_RS03250,1.0,RXN1A0-6303
682,1769,4.29045999999999e-05,3.080325e-05,7.036355e-05,2.51707e-05,0.488404577629548,-0.736965874380008,0.805011770037317,-1.22537045200955,0.316607192407769,1.54197764441732,0.0868755753486716,0.00785352372178719,False,,,,,,,SPO1767,,,Ribosomal protein S18 acetylase RimI and related acetyltransferases (RimI) (PDB:1GHE),1,SPO_RS08990,0.0,
683,1748,0.000230745,0.000855763333333333,0.000267001,0.000197487,-1.88136444553076,-0.407264394514816,0.0180739663507445,1.47410005101594,1.8994384118815,0.425338360865561,0.0869486425094673,0.0078650391524643,False,,,,,,,SPO1746,K22086,,"Glycine cleavage system protein T (aminomethyltransferase) (GcvT) (PDB:2GAH) (PUBMED:25433025;25505271)!!!NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase (FadH2) (PDB:1VRQ)",1,SPO_RS08885,1.0,SARCOX-RXN
684,1921,0.00011028005,0.000614477333333333,0.000105099066666666,0.0001500001,-2.27868622304218,0.0430948217320565,0.0160027665475777,2.32178104477423,2.29468898958976,-0.0270920551844788,0.0870509004161598,0.00787655458314141,False,,,,,,,SPO1920,K01515,,"8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family (MutT) (PDB:4V14)",1,SPO_RS09745,0.0,
685,1837,8.245935e-05,0.000250366333333333,0.000115992699999999,0.000245179,-1.59454541671118,-0.513172852704157,-1.54053714205177,1.08137256400702,0.054008274659413,-1.02736428934761,0.0875882278574586,0.00788807001381851,False,,,,,,,SPO1835,,,"ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)",1,SPO_RS09335,0.0,
686,3084,0.000221233,0.000686183,0.000216027966666666,0.000234246666666666,-1.64118671010185,0.466489410079061,-0.125690022014916,2.10767612018091,1.51549668808693,-0.592179432093978,0.0879797316527679,0.00789958544449562,False,,,,,,,SPO3088,,,Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins (OmpA) (PDB:1OAP),1,SPO_RS15650,0.0,
687,3154,0.000122192199999999,0.000265691,0.000229739666666666,0.0001144122,-1.26528877379909,-0.96921284083028,0.0506674995732527,0.296075932968809,1.31595627337234,1.01988034040353,0.0882763897596569,0.00791110087517273,False,,,,,,,SPO3158,K14584,"Naphthalene degradation, naphthalene => salicylate",2-hydroxychromene-2-carboxylate isomerase (NahD),1,SPO_RS16000,1.0,RXNN-386
688,2205,0.0002709285,0.000652351666666666,0.000208077666666666,0.000164753733333333,-1.18684815070408,0.477766253658705,0.736807761838763,1.66461440436279,1.92365591254284,0.259041508180057,0.089197222872353,0.00792261630584983,False,,,,,,,SPO2202,,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS11165,0.0,
689,3214,5.32537e-05,8.79904666666666e-06,2.10795866666666e-05,1.553232e-05,2.76564896630065,1.88671632455974,2.27669212773712,-0.878932641740902,-0.488956838563524,0.389975803177378,0.0892586541734705,0.00793413173652694,False,,,,,,,SPO3218,K01462,,Peptide deformylase (Def) (PDB:1BS4),1,SPO_RS16300,2.0,"3.5.1.88-RXN, 3.5.1.27-RXN"
690,3819,0.001421044,0.00346760233333333,0.002484131,0.00190813433333333,-1.1799768895458,-0.803500776429404,-0.420852911452209,0.376476113116398,0.759123978093592,0.382647864977194,0.0894557148165057,0.00794564716720405,False,,,,,,,SPO3817,K01963,3-Hydroxypropionate bi-cycle,Acetyl-CoA carboxylase beta subunit (AccD) (PDB:2F9I),1,SPO_RS19370,2.0,"RXN0-5055, ACETYL-COA-CARBOXYLTRANSFER-RXN"
691,2490,0.000693505,0.00114936433333333,0.000812172999999999,0.000641942333333333,-0.763865829077683,-0.24465619761975,0.22230399738639,0.519209631457933,0.986169826464074,0.466960195006141,0.0894582607867479,0.00795716259788116,False,,,,,,,SPO2493,K03621,,Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis) (PlsX) (PDB:2GK3) (PUBMED:18992246),1,SPO_RS12655,1.0,RXN-9590
692,1810,0.0001950635,2.4408e-05,8.30270666666666e-05,0.000223573,2.95343022194934,1.5011160817803,-0.15200422111072,-1.45231414016903,-3.10543444306006,-1.65312030289102,0.0899117272424334,0.00796867802855826,False,,,,,,,SPO1808,,,,1,SPO_RS09200,0.0,
693,2648,1.25527e-05,1.291537e-05,5.02106e-05,3.13817e-06,1.09094869670457,-1.99999425343585,2.00000229862291,-3.09094295014043,0.90905360191833,3.99999655205876,0.0907442883134199,0.00798019345923537,False,,,,,,,SPO2652a,,,,1,SPO_RS13455,0.0,
694,111,0.000208657,8.05198666666666e-05,0.000240459666666666,0.000165994666666666,1.78917948361766,-0.19744719676985,0.28684328085945,-1.98662668038751,-1.50233620275821,0.484290477629301,0.0909162327596782,0.00799170888991248,False,,,,,,,SPO0111,K01993,,Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),1,SPO_RS00555,0.0,
695,880,1.87932e-05,9.66864e-07,1.53129766666666e-05,4.28067e-05,4.28075395828519,0.389975192397971,-1.152001913154,-3.89077876588722,-5.43275587143919,-1.54197710555197,0.0909369800315557,0.00800322432058959,False,,,,,,,SPO0880,,,"Acyl-CoA thioesterase PaaI, contains HGG motif (PaaI) (PDB:1PSU)",1,SPO_RS04440,0.0,
696,2792,9.236185e-05,0.000107828333333333,4.07723566666666e-05,0.000134798333333333,-0.221340612319782,1.68266618091424,-0.613856162111432,1.90400679323402,-0.392515549791649,-2.29652234302567,0.0909575367623191,0.00801473975126669,False,,,,,,,SPO2796,K01091,,"Phosphoglycolate phosphatase, HAD superfamily (Gph) (PDB:2NYV)",1,SPO_RS14200,0.0,
697,1125,0.000195103,0.000761890333333333,0.0001975115,0.000174227833333333,-1.71636842671816,0.0179237497006852,0.288639099557974,1.73429217641885,2.00500752627614,0.270715349857288,0.0910267444587023,0.0080262551819438,False,,,,,,,SPO1124,K09810,,"ABC-type lipoprotein export system, ATPase component (LolD) (PDB:5GKO)",1,SPO_RS05705,0.0,
698,2762,0.0001867206,8.07796666666666e-06,0.0002562834,0.000140040466666666,5.03366081884097,-0.421012101038362,0.346990399092598,-5.45467291987934,-4.68667041974837,0.768002500130961,0.0916548370850431,0.00803777061262091,False,,,,,,,SPO2767,K00339,"NADH:quinone oxidoreductase, prokaryotes",NADH:ubiquinone oxidoreductase subunit 6 (chain J) (NuoJ) (PDB:4HE8),1,SPO_RS14055,8.0,"NADH-DEHYDROG-A-RXN, 1.6.99.5-RXN, RXN-20991, RXN0-5330, RXN0-5330-YEAST, RXN0-7123, RXN-21546, NADH-DEHYDROGENASE-QUINONE-RXN"
699,926,0.005071338,0.0159203496666666,0.00352505566666666,0.00571004033333333,-1.39940248917619,0.527437998094004,-0.157088428929944,1.9268404872702,1.24231406024625,-0.684526427023949,0.0919401156312586,0.00804928604329801,False,,,,,,,SPO0926,K01876,,Aspartyl-tRNA synthetase (AspS) (PDB:1C0A),1,SPO_RS04665,1.0,ASPARTATE--TRNA-LIGASE-RXN
700,3012,4.561285e-06,1.5255e-05,3.64902666666666e-06,1.64206e-05,-2.06369923973587,0.333333992274209,-2.16992390320845,2.39703323201008,-0.10622466347258,-2.50325789548266,0.0921438099348207,0.00806080147397512,False,,,,,,,SPO3015,K03576,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS15285,0.0,
701,446,0.0035706595,0.0123627756666666,0.00498413866666666,0.00452167233333333,-1.62655246225264,-0.511577828973917,-0.373255431117701,1.11497463327873,1.25329703113494,0.138322397856216,0.0930051928015062,0.00807231690465223,False,,,,,,,SPO0446,K06020,,ATPase components of ABC transporters with duplicated ATPase domains (Uup) (PDB:5ZXD),1,SPO_RS02255,0.0,
702,685,0.000356784,0.002044198,0.000505342333333333,0.000327153333333333,-2.26652279410326,-0.531372739120055,0.236628958210307,1.73515005498321,2.50315175231357,0.768001697330362,0.093079269789363,0.00808383233532934,False,,,,,,,SPO0686,K00451,"Tyrosine degradation, tyrosine => homogentisate","Homogentisate 1,2-dioxygenase (HmgA) (PDB:1EY2)",1,SPO_RS03465,1.0,HOMOGENTISATE-12-DIOXYGENASE-RXN
703,2467,0.0003035395,0.000760958333333333,0.000273126999999999,0.0002959367,-1.2790639881201,0.149153329580904,0.547108326259389,1.42821731770101,1.82617231437949,0.397954996678484,0.0933049483903683,0.00809534776600644,False,,,,,,,SPO2470,,,Inosine-uridine nucleoside N-ribohydrolase (URH1) (PDB:1EZR),1,SPO_RS12545,0.0,
704,299,3.309385e-05,0.000142379966666666,1.1180375e-05,8.944305e-06,-1.96886263321458,1.5443185352066,2.12928125995293,3.51318116842118,4.09814389316751,0.584962724746333,0.0934271430741115,0.00810686319668355,False,,,,,,,SPO0301,K01126,,Glycerophosphoryl diester phosphodiesterase (UgpQ) (PDB:1O1Z),1,SPO_RS01530,6.0,"GLYCPDIESTER-RXN, RXN-14160, RXN-14073, RXN-20556, RXN-20557, RXN-14136"
705,3170,2.2686875e-05,3.60627666666666e-05,1.955765e-05,5.73691e-05,-1.20144679057937,-0.263033996021023,-1.82090182176699,0.938412794558351,-0.619455031187621,-1.55786782574597,0.0935225460376006,0.00811837862736066,False,,,,,,,SPO3174,,,"Uncharacterized conserved protein, DUF2125 domain",1,SPO_RS16080,0.0,
706,3636,3.92271e-05,3.43237e-05,1.58671433333333e-05,9.99040666666666e-06,0.0388403344985395,1.55935742104126,1.87531368329861,1.52051708654272,1.83647334880007,0.315956262257344,0.0938161726867334,0.00812989405803777,False,,,,,,,SPO3637,K03703,,"Excinuclease UvrABC, nuclease subunit (UvrC) (PDB:2NRT) (PUBMED:24513124)",1,SPO_RS18425,1.0,RXN0-2621
707,3176,9.21441e-05,6.10199e-05,0.000208860033333333,7.00295e-05,0.594611977225964,-1.01737960665185,0.429237851273503,-1.61199158387781,-0.16537412595246,1.44661745792535,0.094158284521183,0.00814140948871487,False,,,,,,,SPO3180,K01808,Pentose phosphate pathway (Pentose phosphate cycle),Ribose 5-phosphate isomerase RpiB (RpiB) (PDB:1NN4),1,SPO_RS16110,1.0,RIB5PISOM-RXN
708,342,0.000159761,4.35856e-06,5.07574333333333e-05,7.32238333333333e-05,5.19591988816706,1.88671566233524,1.22004899566857,-3.30920422583181,-3.97587089249848,-0.666666666666667,0.0944044731617293,0.00815292491939198,False,,,,,,,SPO0344a,,,Dipeptidyl aminopeptidase/acylaminoacyl peptidase (DAP2) (PDB:2JBW),1,SPO_RS01750,0.0,
709,1844,9.04653e-05,5.933825e-06,7.02436666666666e-05,6.38578666666666e-05,3.91383673506181,0.424842426090004,0.639461156014911,-3.4889943089718,-3.27437557904689,0.214618729924907,0.0949958027206605,0.00816444035006909,False,,,,,,,SPO1842,K24967,,"DNA-binding transcriptional regulator, GntR family (MngR) (PDB:2WV0)",1,SPO_RS09370,0.0,
710,3016,0.0004826005,0.001543912,0.000608919,0.000942889,-1.63312905362079,-0.340925798435419,-1.02451160271488,1.29220325518537,0.608617450905907,-0.683585804279465,0.0953764753771062,0.0081759557807462,False,,,,,,,SPO3019,K03520,,"Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit (CoxL) (PDB:1DGJ) (PUBMED:10095793)",1,SPO_RS15305,0.0,
711,2238,0.008711677,0.014535802,0.0258048699999999,0.010779815,-0.739834424353259,-1.53575072302222,-0.335398114493298,-0.795916298668963,0.404436309859961,1.20035260852892,0.0954728459611424,0.0081874712114233,False,,,,,,,SPO2234,K03768,,Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family (PpiB) (PDB:4DGD),1,SPO_RS11330,1.0,PEPTIDYLPROLYL-ISOMERASE-RXN
712,3774,0.002765208,0.00498112266666666,0.00439846933333333,0.003717734,-0.834505517620967,-0.660226462306262,-0.431877118128207,0.174279055314705,0.402628399492759,0.228349344178054,0.0954735833376757,0.00819898664210041,False,,,,,,,SPO3772,K03953,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,"Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains (YbjT) (PDB:5L3Z)",1,SPO_RS19145,0.0,
713,684,0.000316733,0.00104308933333333,0.001030314,0.000325293,-1.48561287851642,-1.64167009091195,-0.0229862045011355,-0.156057212395532,1.46262667401529,1.61868388641082,0.0955062515065097,0.00821050207277752,False,,,,,,,SPO0685,K01555,"Tyrosine degradation, tyrosine => homogentisate","2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway) (YcgM) (PDB:1GTT)",1,SPO_RS03460,1.0,FUMARYLACETOACETASE-RXN
714,3875,0.0001505575,0.000174973999999999,0.0001029914,0.000107084866666666,-0.19451439438739,0.604201740724276,0.527216824517283,0.798716135111666,0.721731218904674,-0.0769849162069924,0.0956079347012293,0.00822201750345462,False,,,,,,,SPO3873,K16898,,3-5 helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V) (RecB) (PDB:3U44) (PUBMED:29901759;30601118),1,SPO_RS19655,0.0,
715,1155,0.0001072207,3.300068e-05,5.05593333333333e-05,3.39968e-05,2.24084722592627,1.26528686192502,1.73696590064976,-0.975560364001246,-0.503881325276507,0.471679038724738,0.0962465501265232,0.00823353293413173,False,,,,,,,SPO1155,K01523,"Histidine biosynthesis, PRPP => histidine",Phosphoribosyl-ATP pyrophosphohydrolase (HisI2) (PDB:6J22),1,SPO_RS05855,1.0,HISTPRATPHYD-RXN
716,1366,0.000468885999999999,0.002019319,0.000831123666666666,0.000650924,-1.84416543776755,-0.834249634138613,-0.47957023552658,1.00991580362894,1.36459520224097,0.354679398612033,0.0964686878694121,0.00824504836480884,False,,,,,,,SPO1364,K03431,"UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc",Phosphomannomutase (ManB) (PDB:6MNV),1,SPO_RS06955,3.0,"5.4.2.10-RXN, RXN-16424, RXN0-7139"
717,7,3.36507e-05,1.11766066666666e-05,4.48675666666666e-05,6.99933999999999e-05,1.62307591303895,-0.352963865840383,-0.999999255682468,-1.97603977887933,-2.62307516872142,-0.647035389842084,0.0965020657501694,0.00825656379548595,False,,,,,,,SPO0007,K01519,,"Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family (RdgB) (PDB:1B78)",1,SPO_RS00035,1.0,INORGPYROPHOSPHAT-RXN
718,3143,0.0023708015,0.00205814966666666,0.004294124,0.00262325633333333,0.206700697398384,-0.883309630022355,-0.114855610621464,-1.09001032742073,-0.321556308019848,0.76845401940089,0.0965352644779263,0.00826807922616305,False,,,,,,,SPO3147,K15986,,Inorganic pyrophosphatase/exopolyphosphatase (PPX1) (PDB:1I74),1,SPO_RS15945,1.0,INORGPYROPHOSPHAT-RXN
719,385,4.73911e-05,0.0001010049,6.13296666666666e-05,2.69478666666666e-05,-1.16651884464407,-0.522347180503182,0.850250835620354,0.644171664140891,2.01676968026442,1.37259801612353,0.0966695156192386,0.00827959465684016,False,,,,,,,SPO0385,K14584,"Naphthalene degradation, naphthalene => salicylate",2-hydroxychromene-2-carboxylate isomerase (NahD),1,SPO_RS01950,1.0,RXNN-386
720,295,2.2592805e-05,0.000214976333333333,3.82339666666666e-05,8.86332333333333e-05,-4.31698295340598,-2.1073080505852,-3.22602216974904,2.20967490282077,1.09096078365693,-1.11871411916384,0.0966722299173886,0.00829111008751727,False,,,,,,,SPO0297,K07566,,tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC (TsaC) (PDB:1HRU),1,SPO_RS01510,1.0,RXN-14569
721,81,4.34993e-05,0.000118772933333333,6.16240333333333e-05,3.26244666666666e-05,-1.28537248240282,-0.389975368991041,0.66666777219917,0.895397113411784,1.95204025460199,1.05664314119021,0.0968804730476001,0.00830262551819438,False,,,,,,,SPO0081,K11719,,Uncharacterized conserved protein,1,SPO_RS00410,0.0,
722,3438,0.00281616349999999,0.004980216,0.00114808633333333,0.00175636333333333,-0.628048177138565,1.39597690086587,0.830025231749056,2.02402507800444,1.45807340888762,-0.565951669116822,0.0970456484361386,0.00831414094887148,False,,,,,,,SPO3441,,,,1,SPO_RS17420,0.0,
723,3292,8.35889e-07,0.000357065,0.000157704333333333,3.34355e-06,-8.57029179883827,-7.37649455363475,-1.99999741108627,1.19379724520351,6.57029438775199,5.37649714254847,0.0972129139737562,0.00832565637954859,False,,,,,,,SPO3296,K01897,"beta-Oxidation, acyl-CoA synthesis",Long-chain acyl-CoA synthetase (AMP-forming) (FAA1),1,SPO_RS16690,0.0,
724,820,1.51498e-05,2.25195666666666e-05,3.4087e-05,1.51498e-05,-0.563330404321815,-1.16992288524848,0.0,-0.606592480926666,0.563330404321815,1.16992288524848,0.0975032189268524,0.0083371718102257,False,,,,,,,SPO0821,K22296,,"DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)",1,SPO_RS04140,0.0,
725,1942,3.71067e-05,5.51528333333333e-05,6.82762999999999e-05,1.08846233333333e-05,-0.332631214554732,-0.775665346684391,1.86390721480403,-0.443034132129659,2.19653842935876,2.63957256148842,0.0975582022098363,0.00834868724090281,False,,,,,,,SPO1940,K21430,,"Glucose/arabinose dehydrogenase, beta-propeller fold (YliI) (PDB:1C9U)",1,SPO_RS09850,0.0,
